Time(s),COMMAND,RES,%CPU,%MEM
19.7,top,3612,15.0,0.2
19.7,ksoftirqd/0,0,5.0,0.0
19.8,Suricata-Main,47908,81.0,2.4
19.8,top,3792,28.6,0.2
19.8,ksoftirqd/0,0,4.8,0.0
19.9,Suricata-Main,47908,90.0,2.4
19.9,top,3732,15.0,0.2
19.9,ksoftirqd/0,0,5.0,0.0
20.0,Suricata-Main,47908,73.7,2.4
20.0,top,3788,15.8,0.2
20.0,ksoftirqd/0,0,10.5,0.0
20.1,Suricata-Main,47908,52.6,2.4
20.1,ksoftirqd/0,0,15.8,0.0
20.1,top,3756,15.8,0.2
20.2,Suricata-Main,47908,47.6,2.4
20.2,ksoftirqd/0,0,14.3,0.0
20.2,top,3628,14.3,0.2
20.3,Suricata-Main,47908,50.0,2.4
20.3,ksoftirqd/0,0,15.0,0.0
20.3,top,3640,15.0,0.2
20.4,Suricata-Main,47908,52.6,2.4
20.4,ksoftirqd/0,0,15.8,0.0
20.4,top,3800,10.5,0.2
20.5,Suricata-Main,47908,72.7,2.4
20.5,top,3776,18.2,0.2
20.5,ksoftirqd/0,0,13.6,0.0
20.6,Suricata-Main,47908,75.0,2.4
20.6,top,3760,25.0,0.2
20.6,ksoftirqd/0,0,10.0,0.0
20.7,Suricata-Main,47908,81.0,2.4
20.7,top,3712,23.8,0.2
20.7,ksoftirqd/0,0,9.5,0.0
20.8,Suricata-Main,47908,68.2,2.4
20.8,top,3760,18.2,0.2
20.8,ksoftirqd/0,0,9.1,0.0
20.9,top,3748,11.1,0.2
20.9,Suricata-Main,47908,5.6,2.4
20.9,systemd,12400,0.0,0.6
21.0,Suricata-Main,47908,82.6,2.4
21.0,top,3800,17.4,0.2
21.0,ksoftirqd/0,0,8.7,0.0
21.1,Suricata-Main,47908,60.7,2.4
21.1,top,3752,14.3,0.2
21.1,ksoftirqd/0,0,10.7,0.0
21.2,Suricata-Main,47908,85.7,2.4
21.2,top,3756,19.0,0.2
21.2,ksoftirqd/0,0,14.3,0.0
21.3,Suricata-Main,47908,76.2,2.4
21.3,top,3680,14.3,0.2
21.3,ksoftirqd/0,0,9.5,0.0
21.4,Suricata-Main,47908,81.0,2.4
21.4,top,3744,19.0,0.2
21.4,ksoftirqd/0,0,9.5,0.0
21.5,Suricata-Main,47908,71.4,2.4
21.5,top,3804,19.0,0.2
21.5,ksoftirqd/0,0,9.5,0.0
21.6,Suricata-Main,47908,81.8,2.4
21.6,top,3724,22.7,0.2
21.6,ksoftirqd/0,0,13.6,0.0
21.7,Suricata-Main,47908,80.0,2.4
21.7,top,3760,15.0,0.2
21.7,ksoftirqd/0,0,10.0,0.0
21.8,Suricata-Main,47908,75.0,2.4
21.8,top,3616,20.0,0.2
21.8,ksoftirqd/0,0,5.0,0.0
