Time(s),COMMAND,RES,%CPU,%MEM
22.1,kthreadd,0,0.0,0.0
22.2,top,3756,26.1,0.2
22.2,systemd,12348,0.0,0.6
22.2,kthreadd,0,0.0,0.0
22.3,top,3616,23.8,0.2
22.3,systemd,12348,0.0,0.6
22.3,kthreadd,0,0.0,0.0
22.4,top,3756,25.0,0.2
22.4,systemd,12348,0.0,0.6
22.4,kthreadd,0,0.0,0.0
22.5,top,3628,15.8,0.2
22.5,awk,3136,15.8,0.2
22.5,ksoftirqd/0,0,5.3,0.0
22.6,top,3796,26.1,0.2
22.6,systemd,12348,0.0,0.6
22.6,kthreadd,0,0.0,0.0
22.7,top,3764,30.4,0.2
22.7,systemd,12348,0.0,0.6
22.7,kthreadd,0,0.0,0.0
22.8,top,3796,23.8,0.2
22.8,systemd,12348,0.0,0.6
22.8,kthreadd,0,0.0,0.0
22.9,top,3872,18.2,0.2
22.9,systemd,12348,0.0,0.6
22.9,kthreadd,0,0.0,0.0
23.0,top,3700,16.7,0.2
23.0,awk,3108,16.7,0.2
23.0,head,1056,5.6,0.1
23.1,top,3772,23.8,0.2
23.1,systemd,12348,0.0,0.6
23.1,kthreadd,0,0.0,0.0
23.2,awk,3060,35.0,0.2
23.2,top,3764,10.0,0.2
23.2,multipathd,27240,5.0,1.4
23.3,top,3756,22.7,0.2
23.3,rcu_sched,0,4.5,0.0
23.3,systemd,12348,0.0,0.6
23.4,top,3676,30.4,0.2
23.4,snapd,28856,21.7,1.4
23.4,systemd,12348,0.0,0.6
23.5,awk,3124,20.0,0.2
23.5,top,3764,15.0,0.2
23.5,rcu_sched,0,5.0,0.0
23.6,top,3796,20.0,0.2
23.6,systemd,12348,0.0,0.6
23.6,kthreadd,0,0.0,0.0
23.7,top,3748,26.1,0.2
23.7,systemd,12348,0.0,0.6
23.7,kthreadd,0,0.0,0.0
23.8,top,3636,30.4,0.2
23.8,systemd,12348,0.0,0.6
23.8,kthreadd,0,0.0,0.0
23.9,top,3796,25.0,0.2
23.9,systemd,12348,0.0,0.6
23.9,kthreadd,0,0.0,0.0
24.0,top,3700,19.0,0.2
24.0,systemd,12348,0.0,0.6
24.0,kthreadd,0,0.0,0.0
24.1,awk,3152,15.8,0.2
24.1,top,3752,10.5,0.2
24.1,systemd,12348,0.0,0.6
24.2,top,3760,9.5,0.2
24.2,awk,3068,9.5,0.2
24.2,systemd,12348,0.0,0.6
24.3,top,3748,19.0,0.2
24.3,systemd,12348,0.0,0.6
24.3,kthreadd,0,0.0,0.0
24.4,awk,3104,31.6,0.2
24.4,top,3768,15.8,0.2
